 12/09-11:45:37.037   	Copelabs5	0.0	0.0	0.0	0.0
 12/09-11:45:37.037   	Copelabs2	0.0	0.0	0.0	0.0
 12/09-11:46:37.037   	Copelabs5	0.0	0.0	0.0	0.0
 12/09-11:46:37.037   	Copelabs2	0.0	0.0	0.0	0.0
 12/09-11:46:37.037   	Copelabs12	0.0	0.0	0.0	0.0
 12/09-11:47:37.037   	Copelabs5	0.0	0.0	0.0	0.0
 12/09-11:47:37.037   	Copelabs2	0.0	0.0	0.0	0.0
 12/09-11:47:37.037   	Copelabs12	0.0	0.0	0.0	0.0
 12/09-11:48:37.037   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:48:37.037   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:48:37.037   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:48:37.037   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:49:38.038   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:49:38.038   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:49:38.038   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:49:38.038   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:50:38.038   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:50:38.038   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:50:38.038   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:50:38.038   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:51:38.038   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:51:38.038   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:51:38.038   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:51:38.038   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:52:38.038   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:52:38.038   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:52:38.038   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:52:38.038   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:53:38.038   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:53:38.038   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:53:38.038   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:53:38.038   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:54:39.039   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:54:39.039   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:54:39.039   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:54:39.039   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:55:39.039   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:55:39.039   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:55:39.039   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:55:39.039   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:56:39.039   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:56:39.039   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:56:39.039   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:56:39.039   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:57:39.039   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:57:39.039   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:57:39.039   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:57:39.039   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:58:39.039   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:58:39.039   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:58:39.039   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:58:39.039   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-11:59:39.039   	Copelabs5	152.638631044	152.638631044	0.0	152.638631044
 12/09-11:59:39.039   	Copelabs2	168.523099149	168.523099149	0.0	168.523099149
 12/09-11:59:39.039   	Copelabs12	128.533698639	128.533698639	0.0	128.533698639
 12/09-11:59:39.039   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:00:39.039   	Copelabs5	0.0	0.0	0.0	0.0
 12/09-12:00:39.039   	Copelabs2	0.0	0.0	0.0	0.0
 12/09-12:00:39.039   	Copelabs12	0.0	0.0	0.0	0.0
 12/09-12:00:39.039   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:01:40.040   	Copelabs5	0.0	0.0	0.0	0.0
 12/09-12:01:40.040   	Copelabs2	0.0	0.0	0.0	0.0
 12/09-12:01:40.040   	Copelabs12	0.0	0.0	0.0	0.0
 12/09-12:01:40.040   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:02:40.040   	Copelabs5	0.0	0.0	77.94313074587232	77.94313074587232
 12/09-12:02:40.040   	Copelabs2	0.0	0.0	86.05434850161701	86.05434850161701
 12/09-12:02:40.040   	Copelabs12	0.0	0.0	65.63422909225531	65.63422909225531
 12/09-12:02:40.040   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:03:40.040   	Copelabs5	0.0	0.0	77.94313074587232	77.94313074587232
 12/09-12:03:40.040   	Copelabs2	0.0	0.0	86.05434850161701	86.05434850161701
 12/09-12:03:40.040   	Copelabs12	0.0	0.0	65.63422909225531	65.63422909225531
 12/09-12:03:40.040   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:04:41.041   	Copelabs5	0.0	0.0	77.94313074587232	77.94313074587232
 12/09-12:04:41.041   	Copelabs2	0.0	0.0	86.05434850161701	86.05434850161701
 12/09-12:04:41.041   	Copelabs12	0.0	0.0	65.63422909225531	65.63422909225531
 12/09-12:04:41.041   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:05:41.041   	Copelabs5	0.0	0.0	77.94313074587232	77.94313074587232
 12/09-12:05:41.041   	Copelabs2	0.0	0.0	86.05434850161701	86.05434850161701
 12/09-12:05:41.041   	Copelabs12	0.0	0.0	65.63422909225531	65.63422909225531
 12/09-12:05:41.041   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:06:41.041   	Copelabs5	0.0	0.0	77.94313074587232	77.94313074587232
 12/09-12:06:41.041   	Copelabs2	0.0	0.0	86.05434850161701	86.05434850161701
 12/09-12:06:41.041   	Copelabs12	0.0	0.0	65.63422909225531	65.63422909225531
 12/09-12:06:41.041   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:07:41.041   	Copelabs5	0.0	0.0	77.94313074587232	77.94313074587232
 12/09-12:07:41.041   	Copelabs2	0.0	0.0	86.05434850161701	86.05434850161701
 12/09-12:07:41.041   	Copelabs12	0.0	0.0	65.63422909225531	65.63422909225531
 12/09-12:07:41.041   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:08:41.041   	Copelabs5	0.0	0.0	77.94313074587232	77.94313074587232
 12/09-12:08:41.041   	Copelabs2	0.0	0.0	86.05434850161701	86.05434850161701
 12/09-12:08:41.041   	Copelabs12	0.0	0.0	65.63422909225531	65.63422909225531
 12/09-12:08:41.041   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:09:41.041   	Copelabs5	0.0	0.0	77.94313074587232	77.94313074587232
 12/09-12:09:41.041   	Copelabs2	0.0	0.0	86.05434850161701	86.05434850161701
 12/09-12:09:42.042   	Copelabs12	0.0	0.0	65.63422909225531	65.63422909225531
 12/09-12:09:42.042   	Copelabs1	0.0	0.0	0.0	0.0
 12/09-12:10:42.042   	Copelabs5	0.0	0.0	77.94313074587232	77.94313074587232
 12/09-12:10:42.042   	Copelabs2	0.0	0.0	86.05434850161701	86.05434850161701
 12/09-12:10:42.042   	Copelabs12	0.0	0.0	65.63422909225531	65.63422909225531
