12/09-11:41:52.052	STATIONARY
12/09-11:42:08.008	STATIONARY
12/09-11:42:27.027	STATIONARY
12/09-11:42:43.043	STATIONARY
12/09-11:43:02.002	STATIONARY
12/09-11:43:18.018	STATIONARY
12/09-11:43:37.037	STATIONARY
12/09-11:43:53.053	STATIONARY
12/09-11:44:12.012	STATIONARY
12/09-11:44:28.028	STATIONARY
12/09-11:44:48.048	STATIONARY
12/09-11:45:04.004	STATIONARY
12/09-11:45:23.023	STATIONARY
12/09-11:45:39.039	STATIONARY
12/09-11:45:58.058	STATIONARY
12/09-11:46:15.015	STATIONARY
12/09-11:46:34.034	STATIONARY
12/09-11:46:50.050	STATIONARY
12/09-11:47:09.009	STATIONARY
12/09-11:47:25.025	STATIONARY
12/09-11:47:44.044	STATIONARY
12/09-11:48:06.006	STATIONARY
12/09-11:48:22.022	STATIONARY
12/09-11:48:42.042	STATIONARY
12/09-11:48:58.058	STATIONARY
12/09-11:49:18.018	STATIONARY
12/09-11:49:34.034	STATIONARY
12/09-11:49:53.053	WALKING
12/09-11:50:10.010	STATIONARY
12/09-11:50:26.026	STATIONARY
12/09-11:50:45.045	WALKING
12/09-11:51:06.006	STATIONARY
12/09-11:51:22.022	STATIONARY
12/09-11:51:41.041	WALKING
12/09-11:51:57.057	WALKING
12/09-11:52:16.016	WALKING
12/09-11:52:32.032	WALKING
12/09-11:52:48.048	WALKING
12/09-11:53:07.007	WALKING
12/09-11:53:24.024	WALKING
12/09-11:53:43.043	WALKING
12/09-11:53:59.059	WALKING
12/09-11:54:18.018	WALKING
12/09-11:54:34.034	WALKING
12/09-11:54:50.050	WALKING
12/09-11:55:09.009	WALKING
12/09-11:55:25.025	WALKING
12/09-11:55:44.044	WALKING
12/09-11:56:00.000	WALKING
12/09-11:56:16.016	WALKING
12/09-11:56:35.035	WALKING
12/09-11:56:52.052	WALKING
12/09-11:57:11.011	WALKING
12/09-11:57:27.027	WALKING
12/09-11:57:46.046	WALKING
12/09-11:58:02.002	WALKING
12/09-11:58:30.030	STATIONARY
12/09-11:58:47.047	STATIONARY
12/09-11:59:06.006	STATIONARY
12/09-11:59:22.022	STATIONARY
12/09-11:59:41.041	STATIONARY
12/09-12:00:02.002	STATIONARY
12/09-12:00:24.024	STATIONARY
12/09-12:00:40.040	STATIONARY
12/09-12:00:59.059	STATIONARY
12/09-12:01:16.016	STATIONARY
12/09-12:01:35.035	STATIONARY
12/09-12:01:52.052	STATIONARY
12/09-12:02:11.011	STATIONARY
12/09-12:02:28.028	STATIONARY
12/09-12:02:48.048	STATIONARY
12/09-12:03:05.005	STATIONARY
12/09-12:03:24.024	STATIONARY
12/09-12:03:40.040	STATIONARY
12/09-12:03:59.059	WALKING
12/09-12:04:15.015	STATIONARY
12/09-12:04:34.034	STATIONARY
12/09-12:04:50.050	STATIONARY
12/09-12:05:06.006	STATIONARY
12/09-12:05:25.025	WALKING
12/09-12:05:41.041	STATIONARY
12/09-12:06:00.000	STATIONARY
12/09-12:06:16.016	STATIONARY
12/09-12:06:35.035	STATIONARY
12/09-12:06:51.051	STATIONARY
12/09-12:07:07.007	STATIONARY
12/09-12:07:26.026	STATIONARY
12/09-12:07:42.042	STATIONARY
12/09-12:08:00.000	STATIONARY
12/09-12:08:16.016	STATIONARY
12/09-12:08:35.035	STATIONARY
12/09-12:08:51.051	STATIONARY
12/09-12:09:07.007	STATIONARY
12/09-12:09:26.026	STATIONARY
12/09-12:09:42.042	STATIONARY
12/09-12:10:01.001	STATIONARY
12/09-12:10:17.017	STATIONARY
12/09-12:10:35.035	WALKING
12/09-12:10:51.051	WALKING
12/09-12:11:07.007	WALKING
12/09-12:11:26.026	STATIONARY
12/09-12:11:42.042	STATIONARY
12/09-12:12:01.001	STATIONARY
12/09-12:12:17.017	STATIONARY
12/09-12:12:33.033	STATIONARY
