12/09-11:41:43.043	ALERT
12/09-11:41:50.050	ALERT
12/09-11:41:57.057	NORMAL
12/09-11:42:04.004	ALERT
12/09-11:42:11.011	ALERT
12/09-11:42:18.018	ALERT
12/09-11:42:25.025	ALERT
12/09-11:42:32.032	ALERT
12/09-11:42:39.039	ALERT
12/09-11:42:46.046	NORMAL
12/09-11:42:54.054	ALERT
12/09-11:43:01.001	ALERT
12/09-11:43:08.008	ALERT
12/09-11:43:15.015	NORMAL
12/09-11:43:22.022	ALERT
12/09-11:43:29.029	ALERT
12/09-11:43:36.036	ALERT
12/09-11:43:43.043	NORMAL
12/09-11:43:50.050	ALERT
12/09-11:43:57.057	ALERT
12/09-11:44:04.004	ALERT
12/09-11:44:12.012	ALERT
12/09-11:44:19.019	ALERT
12/09-11:44:26.026	ALERT
12/09-11:44:33.033	ALERT
12/09-11:44:40.040	ALERT
12/09-11:44:47.047	ALERT
12/09-11:44:54.054	ALERT
12/09-11:45:01.001	ALERT
12/09-11:45:08.008	ALERT
12/09-11:45:15.015	NORMAL
12/09-11:45:22.022	ALERT
12/09-11:45:29.029	ALERT
12/09-11:45:36.036	NORMAL
12/09-11:45:44.044	NORMAL
12/09-11:45:51.051	NORMAL
12/09-11:45:58.058	ALERT
12/09-11:46:05.005	ALERT
12/09-11:46:12.012	ALERT
12/09-11:46:19.019	ALERT
12/09-11:46:26.026	ALERT
12/09-11:46:33.033	ALERT
12/09-11:46:40.040	ALERT
12/09-11:46:47.047	ALERT
12/09-11:46:54.054	ALERT
12/09-11:47:01.001	ALERT
12/09-11:47:09.009	ALERT
12/09-11:47:16.016	ALERT
12/09-11:47:23.023	ALERT
12/09-11:47:30.030	NORMAL
12/09-11:47:37.037	ALERT
12/09-11:47:44.044	ALERT
12/09-11:47:51.051	ALERT
12/09-11:47:58.058	ALERT
12/09-11:48:06.006	ALERT
12/09-11:48:13.013	ALERT
12/09-11:48:20.020	ALERT
12/09-11:48:27.027	NORMAL
12/09-11:48:34.034	ALERT
12/09-11:48:42.042	ALERT
12/09-11:48:49.049	ALERT
12/09-11:48:56.056	ALERT
12/09-11:49:03.003	ALERT
12/09-11:49:10.010	NORMAL
12/09-11:49:17.017	ALERT
12/09-11:49:25.025	ALERT
12/09-11:49:32.032	ALERT
12/09-11:49:39.039	ALERT
12/09-11:49:46.046	ALERT
12/09-11:49:53.053	ALERT
12/09-11:50:00.000	ALERT
12/09-11:50:08.008	NORMAL
12/09-11:50:15.015	ALERT
12/09-11:50:22.022	NORMAL
12/09-11:50:29.029	ALERT
12/09-11:50:36.036	ALERT
12/09-11:50:43.043	ALERT
12/09-11:50:50.050	ALERT
12/09-11:50:58.058	ALERT
12/09-11:51:05.005	ALERT
12/09-11:51:12.012	ALERT
12/09-11:51:19.019	ALERT
12/09-11:51:26.026	ALERT
12/09-11:51:33.033	ALERT
12/09-11:51:41.041	ALERT
12/09-11:51:48.048	NORMAL
12/09-11:51:55.055	ALERT
12/09-11:52:02.002	ALERT
12/09-11:52:09.009	ALERT
12/09-11:52:16.016	ALERT
12/09-11:52:24.024	ALERT
12/09-11:52:31.031	ALERT
12/09-11:52:38.038	ALERT
12/09-11:52:45.045	ALERT
12/09-11:52:52.052	ALERT
12/09-11:52:59.059	ALERT
12/09-11:53:07.007	ALERT
12/09-11:53:14.014	ALERT
12/09-11:53:21.021	ALERT
12/09-11:53:28.028	ALERT
12/09-11:53:35.035	ALERT
12/09-11:53:42.042	ALERT
12/09-11:53:50.050	ALERT
12/09-11:53:57.057	ALERT
12/09-11:54:04.004	ALERT
12/09-11:54:11.011	ALERT
12/09-11:54:18.018	ALERT
12/09-11:54:26.026	ALERT
12/09-11:54:33.033	ALERT
12/09-11:54:40.040	NORMAL
12/09-11:54:47.047	ALERT
12/09-11:54:54.054	ALERT
12/09-11:55:01.001	ALERT
12/09-11:55:09.009	ALERT
12/09-11:55:16.016	ALERT
12/09-11:55:23.023	ALERT
12/09-11:55:30.030	ALERT
12/09-11:55:37.037	ALERT
12/09-11:55:44.044	ALERT
12/09-11:55:52.052	ALERT
12/09-11:55:59.059	ALERT
12/09-11:56:06.006	NORMAL
12/09-11:56:13.013	ALERT
12/09-11:56:20.020	ALERT
12/09-11:56:27.027	ALERT
12/09-11:56:34.034	ALERT
12/09-11:56:42.042	ALERT
12/09-11:56:49.049	ALERT
12/09-11:56:56.056	ALERT
12/09-11:57:03.003	ALERT
12/09-11:57:10.010	ALERT
12/09-11:57:18.018	ALERT
12/09-11:57:25.025	ALERT
12/09-11:57:32.032	ALERT
12/09-11:57:39.039	ALERT
12/09-11:57:46.046	ALERT
12/09-11:57:53.053	ALERT
12/09-11:58:01.001	ALERT
12/09-11:58:08.008	ALERT
12/09-11:58:15.015	ALERT
12/09-11:58:29.029	ALERT
12/09-11:58:36.036	NORMAL
12/09-11:58:43.043	ALERT
12/09-11:58:50.050	ALERT
12/09-11:58:57.057	NORMAL
12/09-11:59:04.004	ALERT
12/09-11:59:12.012	NORMAL
12/09-11:59:19.019	ALERT
12/09-11:59:26.026	ALERT
12/09-11:59:33.033	ALERT
12/09-11:59:40.040	ALERT
12/09-11:59:47.047	ALERT
12/09-11:59:55.055	ALERT
12/09-12:00:02.002	ALERT
12/09-12:00:09.009	ALERT
12/09-12:00:16.016	ALERT
12/09-12:00:23.023	ALERT
12/09-12:00:30.030	ALERT
12/09-12:00:38.038	ALERT
12/09-12:00:45.045	ALERT
12/09-12:00:52.052	ALERT
12/09-12:00:59.059	ALERT
12/09-12:01:06.006	NORMAL
12/09-12:01:13.013	ALERT
12/09-12:01:21.021	ALERT
12/09-12:01:28.028	ALERT
12/09-12:01:35.035	ALERT
12/09-12:01:42.042	ALERT
12/09-12:01:49.049	ALERT
12/09-12:01:56.056	ALERT
12/09-12:02:04.004	ALERT
12/09-12:02:11.011	ALERT
12/09-12:02:18.018	ALERT
12/09-12:02:25.025	ALERT
12/09-12:02:32.032	ALERT
12/09-12:02:40.040	QUIET
12/09-12:02:47.047	ALERT
12/09-12:02:54.054	ALERT
12/09-12:03:01.001	ALERT
12/09-12:03:08.008	ALERT
12/09-12:03:16.016	NORMAL
12/09-12:03:23.023	ALERT
12/09-12:03:30.030	ALERT
12/09-12:03:37.037	ALERT
12/09-12:03:44.044	ALERT
12/09-12:03:51.051	ALERT
12/09-12:03:59.059	ALERT
12/09-12:04:06.006	ALERT
12/09-12:04:13.013	ALERT
12/09-12:04:20.020	ALERT
12/09-12:04:27.027	ALERT
12/09-12:04:34.034	ALERT
12/09-12:04:41.041	ALERT
12/09-12:04:48.048	ALERT
12/09-12:04:55.055	ALERT
12/09-12:05:03.003	ALERT
12/09-12:05:10.010	ALERT
12/09-12:05:17.017	ALERT
12/09-12:05:24.024	ALERT
12/09-12:05:31.031	ALERT
12/09-12:05:38.038	ALERT
12/09-12:05:45.045	ALERT
12/09-12:05:52.052	ALERT
12/09-12:05:59.059	ALERT
12/09-12:06:06.006	ALERT
12/09-12:06:13.013	ALERT
12/09-12:06:20.020	ALERT
12/09-12:06:28.028	ALERT
12/09-12:06:35.035	ALERT
12/09-12:06:42.042	ALERT
12/09-12:06:49.049	ALERT
12/09-12:06:56.056	ALERT
12/09-12:07:03.003	ALERT
12/09-12:07:10.010	ALERT
12/09-12:07:17.017	ALERT
12/09-12:07:24.024	ALERT
12/09-12:07:32.032	ALERT
12/09-12:07:39.039	ALERT
12/09-12:07:46.046	ALERT
12/09-12:07:53.053	ALERT
12/09-12:08:00.000	ALERT
12/09-12:08:07.007	ALERT
12/09-12:08:14.014	ALERT
12/09-12:08:21.021	ALERT
12/09-12:08:28.028	ALERT
12/09-12:08:35.035	ALERT
12/09-12:08:42.042	ALERT
12/09-12:08:49.049	ALERT
12/09-12:08:56.056	ALERT
12/09-12:09:03.003	ALERT
12/09-12:09:10.010	ALERT
12/09-12:09:17.017	ALERT
12/09-12:09:25.025	ALERT
12/09-12:09:32.032	ALERT
12/09-12:09:39.039	ALERT
12/09-12:09:46.046	ALERT
12/09-12:09:53.053	ALERT
12/09-12:10:00.000	ALERT
12/09-12:10:07.007	ALERT
12/09-12:10:14.014	ALERT
12/09-12:10:21.021	ALERT
12/09-12:10:28.028	ALERT
12/09-12:10:35.035	ALERT
12/09-12:10:43.043	ALERT
12/09-12:10:50.050	ALERT
12/09-12:10:57.057	ALERT
12/09-12:11:04.004	ALERT
12/09-12:11:11.011	NORMAL
12/09-12:11:18.018	ALERT
12/09-12:11:25.025	ALERT
12/09-12:11:32.032	ALERT
12/09-12:11:39.039	ALERT
12/09-12:11:46.046	ALERT
12/09-12:11:53.053	ALERT
12/09-12:12:00.000	ALERT
12/09-12:12:07.007	ALERT
12/09-12:12:14.014	ALERT
12/09-12:12:22.022	ALERT
12/09-12:12:29.029	ALERT
12/09-12:12:36.036	ALERT
12/09-12:12:43.043	ALERT
12/09-12:12:50.050	ALERT
12/09-12:12:57.057	ALERT
12/09-12:13:04.004	ALERT
12/09-12:13:11.011	ALERT
12/09-12:13:18.018	ALERT
12/09-12:13:25.025	ALERT
12/09-12:13:32.032	ALERT
12/09-12:13:39.039	ALERT
12/09-12:13:46.046	ALERT
12/09-12:13:53.053	NORMAL
12/09-12:14:01.001	QUIET
12/09-12:14:08.008	ALERT
12/09-12:14:15.015	ALERT
12/09-12:14:22.022	ALERT
12/09-12:14:29.029	ALERT
12/09-12:14:36.036	ALERT
12/09-12:14:43.043	ALERT
12/09-12:14:50.050	ALERT
12/09-12:14:58.058	ALERT
12/09-12:15:05.005	ALERT
12/09-12:15:12.012	ALERT
12/09-12:15:19.019	NORMAL
12/09-12:15:26.026	ALERT
12/09-12:15:33.033	ALERT
12/09-12:15:40.040	ALERT
12/09-12:15:47.047	ALERT
