 12/09-11:42:54.054   	Copelabs12	-1.0
 12/09-11:42:54.054   	Copelabs6	-1.0
 12/09-11:42:54.054   	Copelabs7	-1.0
 12/09-11:42:54.054   	Copelabs1	-1.0
 12/09-11:43:54.054   	Copelabs4	4.045104300630141
 12/09-11:43:54.054   	Copelabs3	0.10375777096772572
 12/09-11:43:54.054   	Copelabs5	0.044914262157657495
 12/09-11:43:54.054   	Copelabs12	0.17186707393398845
 12/09-11:43:54.054   	Copelabs6	2.118857617169662
 12/09-11:43:54.054   	Copelabs7	2.352644565369617
 12/09-11:43:54.054   	Copelabs1	0.6412707393411557
 12/09-11:44:54.054   	Copelabs4	4.045104300630141
 12/09-11:44:54.054   	Copelabs3	0.10375777096772572
 12/09-11:44:54.054   	Copelabs5	0.044914262157657495
 12/09-11:44:55.055   	Copelabs12	0.17186707393398845
 12/09-11:44:55.055   	Copelabs6	2.118857617169662
 12/09-11:44:55.055   	Copelabs7	2.352644565369617
 12/09-11:44:55.055   	Copelabs1	0.6412707393411557
 12/09-11:45:55.055   	Copelabs4	4.045104300630141
 12/09-11:45:55.055   	Copelabs3	0.09963352491991466
 12/09-11:45:55.055   	Copelabs5	0.044914262157657495
 12/09-11:45:55.055   	Copelabs12	0.17186707393398845
 12/09-11:45:55.055   	Copelabs6	2.118857617169662
 12/09-11:45:55.055   	Copelabs7	2.0290711283180514
 12/09-11:45:55.055   	Copelabs1	1.3797290676701144
 12/09-11:46:55.055   	Copelabs4	4.045104300630141
 12/09-11:46:55.055   	Copelabs3	0.09963352491991466
 12/09-11:46:55.055   	Copelabs5	0.044914262157657495
 12/09-11:46:55.055   	Copelabs12	2.5169532418834377
 12/09-11:46:55.055   	Copelabs6	2.4314946428946085
 12/09-11:46:55.055   	Copelabs7	2.0290711283180514
 12/09-11:46:55.055   	Copelabs1	1.3797290676701144
 12/09-11:47:56.056   	Copelabs4	4.045104300630141
 12/09-11:47:56.056   	Copelabs3	0.20550548606493488
 12/09-11:47:56.056   	Copelabs5	0.044914262157657495
 12/09-11:47:56.056   	Copelabs12	2.5169532418834377
 12/09-11:47:56.056   	Copelabs6	3.222267336291719
 12/09-11:47:56.056   	Copelabs7	2.0290711283180514
 12/09-11:47:56.056   	Copelabs1	1.9880175131948805
 12/09-11:48:56.056   	Copelabs4	7.035303436281508
 12/09-11:48:56.056   	Copelabs3	0.13948370884148148
 12/09-11:48:56.056   	Copelabs5	0.0515413527275078
 12/09-11:48:56.056   	Copelabs12	2.5169532418834377
 12/09-11:48:56.056   	Copelabs6	3.222267336291719
 12/09-11:48:56.056   	Copelabs7	2.6477668966525387
